File Name,Total Time,Tempo,Song Key,Instruments,Note Count
TheSilence(Live).mid,365.034396,103,Unknown,"34, 14, 48, 29, 30",4445
TheSilentEnigma.mid,256.51538800000003,87,Unknown,"33, 26, 30",2244
TheSilentMan.mid,206.4,99,Unknown,"24, 25, 27",5679
TheSilentWithin.mid,276.278904,86,Unknown,"96, 104, 50, 52, 85, 27, 30",2114
TheSiren.mid,255.36,125,Unknown,"33, 104, 44, 45, 48, 49, 81, 52, 30",5864
TheSleep.mid,339.633825,155,Unknown,"25, 34, 30",4991
TheSnowInMyHand.mid,427.859836,78,Unknown,"40, 33, 30",6383
TheSongOfEarth.mid,75.17239500000002,87,Unknown,"48, 0, 10, 100",298
TheSorrowedMan.mid,315.97834,113,Unknown,"25, 30, 33",1619
TheSoundOfSilence.mid,306.6,100,Unknown,"34, 30",9523
TheSpiritCarriesOn.mid,401.39402,63,Unknown,"0, 32, 75, 16, 52, 53, 94, 25, 30",6202
TheSpiritlord.mid,370.84257,166,Unknown,"34, 48, 80, 90, 29",15688
TheSuicider.mid,213.5625,160,Unknown,"80, 34, 30",5334
Thetawaves.mid,147.69215999999997,130,Unknown,"34, 37, 29",3623
TheTestThatStumpedThemAll.mid,302.935365,156,Unknown,"81, 33, 30",7039
TheToysGoWindingDown.mid,252.8,120,Unknown,"36, 21, 30",4130
TheTreesHaveEyes.mid,283.92842,224,Unknown,"33, 19, 30",7061
TheTrial(ChambreArdente).mid,299.688012,110,Unknown,"34, 19, 29",5905
TheTrooper.mid,195.072415,207,Unknown,"33, 29, 30, 87",7872
TheTruth.mid,291.0,100,Unknown,"33, 29, 30",5755
TheTurning.mid,275.90000000000003,150,8,"34, 6, 48, 81, 29",8131
TheUltraZone.mid,273.2845439999999,137,Unknown,"27, 30, 39",7124
TheUndergroundInAmerica.mid,279.99972,90,Unknown,29,2895
TheUninvitedGuest.mid,247.727025,132,Unknown,"16, 34, 29, 30",7797
TheUnknownKnows.mid,313.549191,128,Unknown,"33, 99, 72, 21, 89, 30",8181
TheVillageOfDwarves.mid,226.764314,70,Unknown,"35, 40, 43, 75, 46, 48, 49, 52, 21, 60, 29, 30",4882
TheWallsOfBabylon.mid,455.5256325,190,Unknown,"33, 48, 81, 80, 52, 29, 30",11929
TheWantonSong.mid,218.43738350000004,112,10,"83, 35, 29, 30",4390
TheWarAintOver.mid,225.930978,145,Unknown,"33, 50, 52, 29, 30",7103
TheWayfarer.mid,200.888688,135,Unknown,"48, 81, 34, 30",6902
TheWeddingDream.mid,373.033748,92,Unknown,"33, 16, 19, 29, 30",6257
TheWheelchair.mid,316.045788,165,Unknown,"33, 29, 6, 30",5426
TheWhisper.mid,210.78340712500002,116,0,"33, 81, 119, 87, 90, 28, 29, 30",3376
TheWhoreTheCookAndTheMother.mid,661.3332479999999,120,Unknown,"34, 29, 30",14031
TheWingedHorse.mid,409.84574399999997,130,Unknown,"33, 8, 48, 29, 30",14813
TheWinnerLoses.mid,116.0,80,Unknown,"25, 30",388
TheWitchingHour.mid,250.69529600000007,137,7,"33, 6, 48, 81, 25, 30",7222
TheWizard.mid,158.896512,145,Unknown,"25, 34, 30",2928
TheWorldBurns.mid,248.57129600000002,112,Unknown,"34, 27, 29",7343
TheWreckageOfMyFlesh.mid,484.17379200000005,115,Unknown,"33, 30",5257
TheX-equalibriumDance.mid,308.935506,141,Unknown,28,2786
TheYearsOfDecay.mid,444.998876,115,Unknown,"32, 25, 29, 30",4396
TheZoo.mid,301.09060800000003,110,Unknown,"33, 29, 30",4133
The_Aftermath.mid,377.416729,64,7,"33, 52, 25, 27, 29, 30",8288
The_Angel_And_The_Gambler.mid,583.7271509999999,154,0,0,11035
The_Clairvoyant.mid,260.9308305,204,2,"33, 52, 30",7256
The_Duellists.mid,371.92855999999995,228,7,"33, 52, 29, 30",10685
The_Edge_Of_Darkness.mid,358.47368800000004,120,7,"33, 52, 125, 25, 27, 29, 30",7992
The_Evil_That_Men_Do.mid,266.1137335,132,7,"33, 52, 30",9992
The_Ides_Of_March.mid,100.80000000000001,99,7,"33, 29, 30",2416
The_Loneliness_Of_The_Long_Distance_Runner.mid,400.07871724999995,150,7,"33, 52, 27, 29, 30",10509
The_Number_Of_The_Beast.mid,272.25613799999996,195,7,"33, 52, 29, 30",8894
The_Prisoner.mid,345.6,99,Unknown,"33, 52, 29, 30",8428
The_Prophecy.mid,300.84022600000003,112,0,"33, 52, 25, 29, 30",6429
The_Trooper.mid,224.16297028125,180,7,"33, 52, 29, 30",6874
The_Unbeliever.mid,429.18486300000006,99,7,"33, 52, 25, 27, 29, 30",11875
Thieves.mid,313.0552425,108,Unknown,"34, 29, 30",7783
ThinkNotForever.mid,359.38880658749997,103,Unknown,"33, 66, 48, 52, 29, 30",8530
ThisCocainMakesMeFeelLikeImOnThisSong.mid,123.27260400000002,220,Unknown,"80, 0, 34, 30",3306
ThisDyingSoul.mid,687.6771689999999,150,Unknown,"0, 33, 91, 44, 16, 80, 50, 48, 94, 27, 30",17646
ThisHeartOfMine(IPledge).mid,236.03508666666661,69,Unknown,"24, 33, 30",3635
ThisIsHowIDisappear.mid,239.99682851666668,163,5,"34, 85, 30",7851
ThisIsMySong.mid,265.8433889291667,130,Unknown,"33, 27, 30",4203
ThisistheBestDayEver.mid,133.200658,190,Unknown,"34, 30",5956
ThisIsTheLife.mid,395.45256302083334,77,Unknown,"25, 27, 30, 33",1573
ThisLove.mid,416.0097284166667,100,2,"34, 27, 30",4418
ThisPlaceIsTerrible.mid,323.0766,156,Unknown,"34, 30",5416
ThisSacrament.mid,304.61508,130,Unknown,29,7503
ThisTown.mid,186.976632,86,Unknown,"36, 29, 30",6776
Thorn.mid,371.332962,180,Unknown,"1, 34, 48, 25, 30",8719
ThornsOfSorrow.mid,185.14267200000003,140,0,"33, 48, 19, 52, 29, 30",5091
ThoseDamnedBlueCollarTweekers.mid,299.99996,104,Unknown,"33, 30",4080
Thoughtless.mid,261.0,80,Unknown,29,7333
ThouShaltNot.mid,239.04,125,Unknown,"36, 29, 30",4307
ThreeNil.mid,313.63605,110,Unknown,"34, 30, 31",9043
Threshold.mid,148.75,192,Unknown,"34, 30",3696
ThrillsInTheNight.mid,233.3125,120,0,"81, 34, 30",5392
ThroesOfRejection.mid,285.22704500000003,138,Unknown,"34, 29, 30",5073
ThroughHerEyes.mid,331.6336,110,Unknown,"0, 89, 35, 52",1768
ThroughMyEyes.mid,292.36107127500003,110,Unknown,"33, 27, 29, 30",3839
ThroughMyWords.mid,258.7279444,100,7,"0, 33, 97, 48, 19, 52, 29, 30",3052
ThroughTheLookingGlass.mid,729.1129141999998,135,9,"0, 33, 5, 80, 50, 25, 30",11969
ThrowMeAway.mid,319.30426800000004,115,Unknown,"33, 34, 38, 53, 30",4647
ThrownAway.mid,183.272544,110,Unknown,"33, 30",6890
Thunderhead.mid,316.83303,145,Unknown,"36, 29, 30",9522
Tier.mid,222.8046875,96,Unknown,"99, 39, 81, 88, 25, 30",4305
Tighter&Tighter.mid,380.35678500000006,70,Unknown,"27, 29, 30, 31",1874
TightRope.mid,253.636296,88,Unknown,"33, 29",5558
TilDeathDoUsPart.mid,327.6,100,Unknown,"34, 27, 30",1559
TillDeathDoUsPart.mid,325.160976,62,Unknown,"1, 33, 71, 48, 54, 29, 30",3851
Time.mid,268.8671,212,Unknown,"1, 79, 115, 53, 54, 24, 29, 30",2636
TimeAndTimeAgain.mid,162.132928,225,Unknown,"33, 30",2890
Timeless.mid,104.99989500000001,110,Unknown,25,609
TimeOfRevenge.mid,271.57871200000005,76,Unknown,"33, 27, 30",2376
TimeStandsStill(AtTheIronHill).mid,289.36614299999997,101,Unknown,"48, 35, 85, 30",11130
TimeToBreakFree.mid,274.588098,170,Unknown,"34, 68, 30",6369
TimeWarp.mid,203.294016,170,Unknown,"33, 29, 1, 30",5437
TimeWeaversTale.mid,510.51391300833336,68,Unknown,"33, 36, 25, 27, 29",5033
TimeWhatIsTime.mid,344.17548,182,Unknown,"34, 35, 110, 49, 55, 24, 25, 30",12739
ToAssgaardWeFly.mid,64.0,150,Unknown,"34, 29, 30",2456
ToBeWithYouInHeaven.mid,285.24516,122,Unknown,"29, 30",3241
ToDefyTheLawsOfTradition.mid,49.493569,158,Unknown,33,296
Todeswalzer.mid,285.71857400000005,168,Unknown,"46, 33, 99, 30",12600
ToFrance.mid,269.88222,102,Unknown,"33, 10, 54, 27, 30",4135
ToHellWeRide.mid,218.85556275,105,Unknown,"33, 29, 30",5764
Tommorow.mid,121.60000000000001,75,Unknown,"81, 34, 30, 87",4111
Tommy.mid,307.99969200000004,180,Unknown,"19, 34, 91, 30",10193
TommyTheCat.mid,241.81794,132,Unknown,"36, 30",3848
TomorrowsVictim.mid,214.58812799999998,85,Unknown,"33, 30",2694
TomorrowTurnedIntoYesterday.mid,241.38008800000003,98,Unknown,"34, 27, 30",3861
Tonight.mid,226.3294851,88,Unknown,"25, 27, 29, 30",1752
Tonightyoubelongtome.mid,279.8546257166667,104,0,"33, 34, 40, 81, 25, 90, 27, 29, 30",4565
TooExtremeForSlipknot.mid,49.825979,230,Unknown,"33, 30",1371
TooFastForLove.mid,196.21602000000001,148,Unknown,30,3479
TooLateForLove.mid,215.999784,110,Unknown,"36, 29, 30",1663
TooManyPuppies.mid,232.22199000000003,81,Unknown,"33, 29",4018
ToOneFarAway.mid,93.91117200000001,113,Unknown,"25, 52, 30",617
Tormentor.mid,241.0149305,72,Unknown,"33, 30",5716
Tornado.mid,350.04822772500006,125,0,"34, 29, 30, 31",12579
TortureKiller.mid,162.46137599999997,130,Unknown,"33, 29, 30",2892
ToTheEnd.mid,173.742256,163,Unknown,"65, 34, 30",6443
TouchingTongues.mid,323.7498705,72,Unknown,"0, 27, 104, 30",3061
TouchLikeAnAngelOfDeath(Live).mid,320.64507000000003,87,Unknown,"88, 48, 34, 30",8031
TouchLikeAnAngelOfDeath.mid,249.333084,180,Unknown,"48, 88, 30",6100
TouchOfEvil.mid,321.90000000000003,100,Unknown,"40, 122, 34, 30",5505
TouchOfRed.mid,166.8,100,Unknown,"33, 30",7093
ToughLove.mid,203.999796,110,Unknown,"36, 29, 30",4045
TowardsDeadEnd.mid,293.76675,218,Unknown,"48, 34, 30, 103",12169
ToYoungToFallInLove.mid,213.6,100,Unknown,30,2733
To_Tame_a_Land.mid,446.75523200000003,135,7,"33, 52, 25, 29, 30",9983
TrampledUnderFoot.mid,329.45482,109,10,"34, 2, 7, 83, 21, 30",9190
Transcendance(Segue).mid,38.426652000000004,125,0,"35, 46, 47, 48, 49, 14, 52, 60, 61",604
Transylvania.mid,225.05609200000004,285,2,"33, 29, 30",5858
TrappedInTheWakeOfADream.mid,280.21950000000004,91,Unknown,"33, 30",5760
Trash.mid,211.30307999999997,92,Unknown,"34, 36, 10, 93, 85, 27, 29, 95",3141
TrashedLost&Strungout.mid,239.4,200,Unknown,"34, 48, 81, 52, 30",7203
TravellerInTime.mid,366.599664,90,Unknown,"34, 30",8143
Trephination.mid,289.84586399999995,130,Unknown,"34, 29, 30",5455
Trespass.mid,208.0,200,Unknown,"33, 29",6533
TrialByFire.mid,220.5,160,Unknown,"34, 30",7752
TrialByTheArchonWizardsCrown.mid,335.012584,144,Unknown,"33, 29, 30",6225
TrialOfTears-DeepInHeaven.mid,216.36104,132,Unknown,"33, 29",2083
TrialOfTears-ItsRaining.mid,300.45603,130,Unknown,"25, 27, 29, 33",2635
TrialOfTears-TheWasteland.mid,169.65472,116,Unknown,"24, 27, 29",3035
TribalConvictions.mid,305.727408,131,Unknown,30,1618
TributeToThePast(Live).mid,270.51417299999997,175,Unknown,"33, 29, 30",5981
TributeToThePast.mid,273.668503,150,Unknown,"56, 34, 29, 30",13451
TrickOrTreat.mid,299.20000000000005,150,Unknown,"33, 30",5043
Trigger.mid,287.999712,185,Unknown,"33, 90, 30, 41",12639
TripleCorpseHammerblow.mid,266.8,150,Unknown,"34, 100, 48, 89, 30",12140
TriumphForMyMagicSteel.mid,343.33299,180,Unknown,"33, 6, 40, 48, 80, 49, 61, 29",8673
TrollsInTheDark.mid,149.33318400000002,180,Unknown,"33, 6, 73, 52, 123, 29",3583
TrueBelief.mid,256.40999999999997,117,Unknown,"34, 30",4761
TrueConfessions.mid,205.56516600000003,115,Unknown,"0, 34, 29",3628
Trust copy.mid,322.840823,88,Unknown,"27, 30",2836
Trust.mid,218.4,100,Unknown,"33, 30, 31",4078
Truth.mid,221.4,100,Unknown,"33, 30",5303
TunnelVision.mid,386.25,120,Unknown,30,4746
TurboLover.mid,296.27578800000003,145,Unknown,"54, 30",1558
TurnOnTheNite.mid,168.17555666666664,129,0,"34, 81, 90, 27, 29, 30",5079
TurnsToAshes.mid,177.7171425,92,Unknown,"33, 29, 30",3021
Tutankhamen.mid,302.40000000000003,100,Unknown,"34, 104, 73, 48, 52, 30",7963
TVCasualty.mid,143.999856,130,Unknown,"34, 30",2292
TvRadio.mid,195.68176599999998,88,Unknown,"33, 30",4837
TwentiethCenturyMan.mid,173.4375,96,Unknown,"81, 34, 30",7116
TwilightSymphony.mid,417.4995825,132,Unknown,"34, 6, 40, 73, 43, 49, 52, 25, 30",7267
TwilightTime.mid,347.14234799999997,98,Unknown,"33, 48, 50, 27, 30",4663
TwistedTransistor.mid,166.77947200000003,118,Unknown,"122, 30",2819
TwoLittleGirls.mid,156.72748800000002,140,Unknown,"40, 41, 11",691
TwoTimer.mid,173.21734800000002,115,0,"80, 34, 29, 30",2726
TwoWintersOnly.mid,229.253632,134,Unknown,"25, 26, 34",902
TwoWorlds.mid,203.294016,85,Unknown,"8, 33, 30",3615
TyCobb.mid,171.59036000000003,264,Unknown,"105, 30",8488
Type O Negative - Black No.1.mid,598.7716650625,90,Unknown,"32, 67, 6, 9, 16, 80, 50, 29, 30",7936
Type O Negative - Cinnamon Girl.mid,161.01560353124998,104,14,"33, 73, 82, 25, 26, 28, 29",3389
Type O Negative - Love You To Death.mid,421.62197999999995,110,0,"33, 2, 34, 48, 81, 20, 29, 30",5449
Type O Negative - Too Late.mid,183.58543266666666,158,Unknown,"0, 1, 33, 52, 53, 120, 121, 27, 29",3858
TyrannyOfNormality.mid,148.5,120,Unknown,29,2520
Tyrant.mid,259.315703484375,190,Unknown,"67, 35, 29, 87",5282
U-fig.mid,177.38365199999998,129,Unknown,"33, 26, 29, 30",3191
Undead.mid,102.933076,225,Unknown,"29, 30",1832
UnderAVioletMoon.mid,258.54519600000003,165,Unknown,"35, 79, 50, 25, 60",7065
UnderMySkin.mid,223.25,120,Unknown,"36, 29",4181
UnderneathTheGun.mid,320.210046,95,Unknown,"33, 30",6259
UnderTheRose.mid,274.45918500000005,148,0,"34, 81, 50, 25, 27, 30",5454
UnderTheSameSun.mid,272.1666666666667,75,Unknown,"33, 7, 104, 73, 18, 29, 54, 25, 27, 28, 93, 30, 63",8248
UnderTheSurface.mid,240.1251,215,Unknown,"34, 30",7125
Undertow.mid,283.7748945,135,Unknown,"0, 33, 50, 25, 26, 30",3388
Underworld.mid,96.0,160,Unknown,30,849
Unholy.mid,204.31881568333336,116,0,"34, 81, 120, 30, 31",3600
UnholyWarcry.mid,338.90826150000004,92,Unknown,"33, 71, 40, 48, 61, 91, 29",11261
United.mid,215.17236000000005,87,Unknown,"34, 29, 30",1707
UniversalMind.mid,462.84218849999996,157,0,"0, 33, 13, 14, 80, 81, 49, 48, 89, 27, 28, 29, 30, 57",10559
UnquestGrave.mid,96.0,120,Unknown,25,528
UnskinnyBop.mid,207.83481600000002,97,Unknown,"29, 30",2010
UntilKingdomCome.mid,180.413748,145,Unknown,"81, 30, 33",4058
UntiltheDayIDie.mid,228.2602,184,Unknown,"33, 26, 27, 29, 30",9722
Used.mid,323.91329766666667,116,Unknown,"35, 76, 48, 82, 85, 24, 26, 29, 30",8515
UseItOrLoseIt.mid,154.908936,110,Unknown,30,3338
Useless.mid,334.71395100000007,140,Unknown,"33, 29, 30",9471
UseMyThirdArm.mid,278.666573,240,Unknown,"34, 30",8048
UsingTheWord.mid,292.444152,135,Unknown,30,3290
Vacant.mid,161.88591,95,Unknown,"0, 97, 33, 42, 85",705
Valhalla.mid,287.4997125,180,Unknown,"25, 34, 61, 30",11188
ValleyOfLostSouls.mid,210.28960800000002,100,Unknown,30,2572
ValleyOfTheKings.mid,223.99977600000003,210,Unknown,"33, 48, 55, 29, 30",6362
Vampira.mid,87.27264000000001,110,Unknown,"33, 29, 30",2230
VampiresWillNeverHurtYou.mid,325.2,100,Unknown,"24, 34",10749
Varmlandsvisan.mid,90.72497999999999,143,Unknown,"24, 25",900
VengeanceIsMine.mid,225.45432,165,Unknown,"34, 48, 52, 29, 30",6416
VerbalAbuseΓÇôLeeches.mid,116.80850149999999,230,Unknown,30,5898
Vermilion.mid,315.17531199999996,140,Unknown,"34, 98, 104, 117, 30",13194
VicinityOfObscenity.mid,159.806205,115,Unknown,"34, 28",3383
VictimIced.mid,175.0625,240,Unknown,"29, 30",2085
VictimOfChanges.mid,409.17131000000006,135,Unknown,"33, 29, 30",7765
VictimOfTheParanoid.mid,193.71409200000002,140,Unknown,"34, 29",7237
VillageOfDwarfes.mid,80.0,120,Unknown,"48, 72, 29, 30",985
Violate.mid,436.283042,92,Unknown,"34, 30",8155
ViolenceFetish.mid,200.869284,92,Unknown,"36, 30",3308
ViolentDemise.mid,134.769096,130,Unknown,"36, 30",2151
ViolentPacification.mid,163.56240825000003,178,Unknown,"34, 30",3836
ViolentPornography.mid,208.62324,142,Unknown,"34, 30",3237
ViolentWorld.mid,106.21998,110,Unknown,"29, 30, 87",2234
VirginKiller.mid,210.69549051666664,172,Unknown,"34, 29, 30",3726
VirginSkies.mid,80.092304,100,Unknown,"25, 75",336
VirtualEmotions.mid,246.660795,210,Unknown,"33, 30",9522
Visions(SouthernCross).mid,580.084192,88,Unknown,"33, 73, 52, 24, 29",8666
VivaldisSummerTheme.mid,169.07125950000002,140,Unknown,29,2615
VivWoman.mid,88.81571250000002,76,Unknown,29,564
VocariDei.mid,209.99718468333336,97,Unknown,"0, 35, 68, 25, 26",1807
Voices.mid,190.363446,110,Unknown,"34, 29",14899
VoidOfHer.mid,107.9566985,80,Unknown,"33, 19, 24, 25, 29, 30",761
Voodoo.mid,272.359024,178,Unknown,"33, 48, 82, 29, 30",6319
VoodooAcid.mid,371.65031199999993,206,Unknown,"39, 104, 85, 27, 30",6014
VoyageOfTheMightyLongship.mid,204.0,120,Unknown,"33, 91, 29, 30",6674
Vrooom.mid,253.11571499999997,69,Unknown,"27, 36, 29",1568
Waffle.mid,201.0,100,Unknown,"81, 34, 30",3287
WaitAndBleed.mid,147.15764815000003,160,0,"33, 29, 30",3866
Waitforsleep.mid,153.24589366666666,166,Unknown,"0, 49, 40, 48",1404
WaitingFor22.mid,84.0,120,2,0,830
WaitingJustForYou.mid,184.99992,102,Unknown,"33, 40, 48, 19, 24, 56",3406
Wake.mid,246.923044,104,0,"34, 35, 29, 30",5076
WakeUp.mid,250.58811000000003,102,Unknown,"35, 73, 52, 119, 123, 30",5464
WakeUpMakeAMove.mid,235.294,102,Unknown,"33, 26, 30",3491
WakingEveryGod.mid,317.810546875,128,Unknown,"0, 33, 65, 36, 70, 48, 29, 30",5681
Walk.mid,319.282528875,115,0,"34, 30",4149
WalkAmongUs.mid,78.85706400000001,105,Unknown,"33, 29, 30",2550
WalkAway.mid,178.28553600000004,140,Unknown,"33, 29, 30",3994
WalkingInTheAir.mid,317.614266,109,Unknown,"0, 33, 73, 48, 53, 88, 91, 29",3301
WalkingThruBarbedWire.mid,174.49411200000003,125,Unknown,"33, 68, 30",4435
WalkInTheShadows.mid,210.285504,105,Unknown,"33, 30",5724
WaltersWalk.mid,275.57759628125,172,7,"35, 83, 29, 30",7526
Wander.mid,268.373328,125,Unknown,"1, 33, 73, 44, 29",3580
Wanderlust.mid,287.999712,130,Unknown,"48, 33, 52, 29",7535
Want.mid,199.8658715625,84,Unknown,"80, 33, 29, 30",4471
War.mid,158.76907200000002,195,Unknown,"34, 28, 30",2718
WarEnsemble.mid,283.432853,220,Unknown,"34, 30",11279
Warheart.mid,236.21017199999997,190,Unknown,"48, 33, 29, 30",7999
WarInsideMyHead.mid,133.07448333333332,130,Unknown,"33, 48, 81, 52, 62, 30",2777
WarIsComing.mid,182.62854400000003,150,Unknown,"33, 30",2720
WarMachine.mid,240.05428781249998,115,0,"33, 35, 92, 30",4867
WarNerve.mid,295.5679089833334,175,7,"34, 29, 30",8499
WarpZone.mid,173.4148035,108,Unknown,"33, 26, 29, 30",5452
WarriorOfIce.mid,427.791448,130,Unknown,"33, 6, 44, 48, 19, 52, 61, 53, 88, 29, 30",13813
WarriorOfLife.mid,212.08323450624997,95,Unknown,"24, 48, 52, 30",3349
WarWithYou.mid,216.70578,102,Unknown,"34, 30",5549
WarZone.mid,164.769066,195,Unknown,"34, 29",8086
Waste.mid,233.142624,105,Unknown,25,936
Wasted_Years.mid,293.58489999999995,152,7,"33, 53, 30",7764
Wasteland.mid,227.60000000000002,75,Unknown,"33, 30",2926
WastingMyTime.mid,258.6017360000001,150,Unknown,"33, 26, 30",2317
Wasting_Love.mid,357.112439625,69,0,0,3264
WatcherInTheSky.mid,327.28473599999995,188,Unknown,"34, 50, 29, 30",8476
WatchingYou.mid,223.75046400000002,100,9,"81, 34, 30",4252
WatchThemFeed.mid,177.7776,108,Unknown,"33, 30",5183
Water copy.mid,305.31134361249997,73,Unknown,"0, 35, 3, 48, 27, 29, 30",5125
Water.mid,212.21020799999997,95,Unknown,"33, 30",5821
Waterhaul.mid,211.20000000000002,50,Unknown,"33, 27, 30",2159
Wayfaerer.mid,281.656495,166,Unknown,"33, 29, 30",6109
WaysOfApproach.mid,282.272445,110,Unknown,"34, 29, 30",9109
WeAre138.mid,95.657108,160,Unknown,"34, 30",2485
WeAreGodzillaYouAreJapan.mid,196.20000000000002,100,Unknown,"33, 30",4618
WeAreOne.mid,264.666408,90,Unknown,"88, 34, 26, 30",4586
WeAreTheFuture.mid,316.9786420000001,148,Unknown,"48, 33, 30",10465
WearingAndTearing.mid,342.13568703125,215,9,"27, 35, 83, 30",6902
WeCarryOn.mid,268.31408799999997,178,Unknown,"34, 30",8348
WeDisintegrate.mid,317.48558199999997,175,Unknown,"0, 33, 30",7657
WeDontCareAnymore.mid,211.35,100,Unknown,"0, 33, 34, 48, 24, 27, 30",7772
WeepingWords.mid,218.760876,113,Unknown,"33, 29, 30",3892
WeirdDreams.mid,80.50259399999999,200,Unknown,"81, 34, 30",3108
WeissesFleisch.mid,190.454355,132,Unknown,"33, 30",2541
Welcome copy.mid,197.8606005,194,Unknown,"34, 21, 29",8151
Welcome.mid,58.536559999999994,82,Unknown,"34, 48, 25, 29, 30",773
WelcomeHome(Sanitarium).mid,296.3158440000001,100,Unknown,"33, 27, 119",3769
WelcomeHome.mid,297.353538,115,Unknown,"34, 29",7912
WelcomePre-Frosh.mid,46.307664,78,Unknown,"33, 48, 50, 18, 24, 26, 27, 30",656
WelcomeToBucketheadland.mid,182.93688,143,Unknown,"24, 29",3225
WelcomeToDying.mid,282.1663845,180,Unknown,"34, 29, 30",9439
WelcometotheBlackParade.mid,292.4804872500001,155,Unknown,"0, 11, 47, 61, 89, 27, 29, 30",7508
WellBurnTheSky.mid,490.19013199999995,102,Unknown,"25, 29",4209
WellGrindThatAxeForALongTime.mid,246.85689600000003,140,Unknown,29,3854
WereGonnaGroove.mid,159.74479166666666,120,Unknown,"82, 35, 29, 30",4946
WereNotGonnaFall.mid,194.52602399999998,190,Unknown,"81, 29, 30, 33",6828
WereNotGonnaProtest.mid,113.90625,128,Unknown,"0, 33, 71, 73, 48, 25, 27, 61, 30",2921
WereNotGonnaTakeIt.mid,255.1037585,144,Unknown,"34, 67, 61, 30",5935
WereOnlyGonnaDie.mid,133.76993,176,Unknown,"25, 30",3201
WeStillKillTheOldWay.mid,235.75201199999998,113,Unknown,"35, 28, 30",5606
WeTheGods.mid,543.3212719999999,60,Unknown,"34, 27, 29, 30",6937
WeWereBornToFly.mid,239.14261800000003,140,Unknown,"33, 26, 30",3850
WeWereBornToRock.mid,190.535616,188,Unknown,30,985
WeWillRiseAgain.mid,219.99945000000002,90,Unknown,"33, 26, 29, 30",4770
WeWontStopTheWar.mid,218.57121,210,Unknown,"48, 34, 30",5319
What.mid,9.0,80,Unknown,"48, 33, 30",45
WhatCanISay.mid,292.43049599999995,65,Unknown,"33, 42, 51, 25, 29, 30",2789
WhatIsAndNeverShouldBe.mid,294.91110399999997,76,4,"32, 37, 73, 29, 54, 26, 61, 30",5772
WhatSheMeansToMe.mid,44.689644,145,Unknown,"64, 1, 85, 29",616
WhatsMyName.mid,209.28,125,Unknown,"34, 30",3204
WhatYouSeeIsWhatYouGet.mid,176.91167625,102,0,"1, 97, 35, 36, 5, 6, 47, 79, 49, 29, 55, 121, 90, 28, 61",3714
WhenAllIsLost.mid,545.5631220000006,148,Unknown,"0, 33, 18, 51, 88, 25, 29, 30",8242
WhenDemonsAwake.mid,409.93046,160,Unknown,"33, 8, 14, 48, 80, 49, 19, 52, 116, 55, 61, 30",13990
WhenIWasOnHorseback.mid,208.37637,102,Unknown,"73, 25, 6",1018
WhenLoveAndHateCollide.mid,254.66406875,67,Unknown,"33, 25, 26, 27, 30",2921
WhenLoveComesClose.mid,242.190234,90,Unknown,"24, 27, 29",1802
WhenSorrowSang.mid,262.70243999999997,185,Unknown,"33, 85, 30",8121
WhenTheChildrenCry.mid,248.76339,66,Unknown,"25, 26, 53, 29",1590
WhenTheLeveeBreaks.mid,443.39035219999994,200,0,"33, 35, 29, 22",6160
WhenTheNightMeetsTheDay.mid,325.333008,90,Unknown,"39, 51, 25, 29, 30",3800
WhenTheSmokeIsGoingDown.mid,227.19999600000003,100,Unknown,"35, 88, 25, 26, 30",1842
WhenWillThisEnd.mid,225.697539,86,Unknown,"36, 30",4811
